customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
C00747,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,53.65,257.38,Yes
C00748,Female,0,No,Yes,46,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,23.81,1056.2,Yes
C00749,Female,0,No,No,50,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,42.63,2207.69,No
C00750,Male,0,No,Yes,36,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.62,907.73,No
C00751,Female,0,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer,34.87,642.18,Yes
C00752,Female,0,Yes,Yes,24,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.51,564.79,Yes
C00753,Female,1,No,Yes,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,27.62,2046.48,No
C00754,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer,54.72,4004.09,Yes
C00755,Male,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.49,2714.4,Yes
C00756,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,57.23,166.53,Yes
C00757,Male,1,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,61.62,930.16,No
C00758,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,42.54,1474.51,No
C00759,Female,0,Yes,No,51,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,40.4,2212.03,Yes
C00760,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,60.79,4484.75,No
C00761,Male,0,Yes,No,53,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,33.56,1762.43,Yes
C00762,Female,0,Yes,No,45,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.83,1003.93,Yes
C00763,Male,0,No,No,46,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,28.34,1255.78,Yes
C00764,Female,0,No,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,69.14,1006.29,No
C00765,Male,0,Yes,No,36,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,31.52,1055.48,Yes
C00766,Female,1,Yes,No,50,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,43.66,2286.44,Yes
C00767,Male,1,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,55.07,1364.86,Yes
C00768,Male,0,Yes,Yes,34,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer,33.87,1059.51,No
C00769,Male,0,No,No,20,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card,35.49,699.82,Yes
C00770,Female,0,Yes,No,72,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.07,3253.75,Yes
C00771,Male,1,Yes,Yes,26,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.38,643.38,No
C00772,Male,0,No,No,21,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.96,659.68,No
C00773,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer,31.74,2166.83,No
C00774,Male,0,Yes,Yes,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.8,164.03,No
C00775,Male,0,Yes,No,59,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,43.94,2600.26,No
C00776,Male,0,No,No,33,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,18.07,548.71,No
C00777,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,65.64,4447.34,No
C00778,Female,0,No,No,23,No,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.71,495.26,No
C00779,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,61.49,1117.15,Yes
C00780,Female,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,56.31,585.33,No
C00781,Female,1,Yes,No,39,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,31.35,1188.61,No
C00782,Male,0,Yes,No,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.48,191.28,Yes
C00783,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.85,701.17,Yes
C00784,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,55.68,2331.68,No
C00785,Female,0,No,No,70,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,30.62,2279.65,No
C00786,Female,0,No,Yes,33,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,33.59,1145.54,Yes
C00787,Male,0,No,No,18,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,33.08,589.77,No
C00788,Female,1,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,59.73,729.9,Yes
C00789,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.95,2210.06,Yes
C00790,Female,1,No,No,11,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.37,299.88,Yes
C00791,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,61.06,2303.58,Yes
C00792,Female,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,61.37,1216.58,Yes
C00793,Male,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,65.24,2640.71,No
C00794,Female,1,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,57.4,1361.61,No
C00795,Female,0,No,Yes,10,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Credit card,26.95,263.54,No
C00796,Female,0,Yes,No,42,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,37.67,1549.24,No
C00797,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,60.21,672.79,Yes
C00798,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,58.1,2026.39,Yes
C00799,Male,0,No,No,8,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.55,213.68,No
C00800,Male,0,Yes,Yes,49,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,18.18,827.77,No
C00801,Male,0,Yes,No,19,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,31.13,562.92,No
C00802,Male,1,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,58.18,974.95,No
C00803,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,62.97,1889.21,No
C00804,Male,0,Yes,Yes,34,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card,46.45,1607.79,No
C00805,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,38.51,368.6,Yes
C00806,Male,0,No,No,16,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card,41.85,619.97,No
C00807,Male,0,Yes,Yes,38,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,38.95,1478.49,Yes
C00808,Male,1,No,No,37,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer,65.88,2425.86,Yes
C00809,Male,0,Yes,Yes,72,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,57.69,4403.46,No
C00810,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,35.94,1340.2,No
C00811,Male,0,No,No,3,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,21.77,67.79,No
C00812,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card,58.26,2577.19,No
C00813,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer,62.22,1896.77,No
C00814,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,57.77,2088.36,Yes
C00815,Female,0,No,Yes,22,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer,35.46,807.15,No
C00816,Female,0,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card,28.1,521.66,No
C00817,Female,0,Yes,No,66,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer,33.52,2123.18,No
C00818,Male,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,62.24,2697.5,No
C00819,Male,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.1,3449.01,Yes
C00820,Female,0,No,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,42.34,1228.56,No
C00821,Male,0,No,No,23,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.69,572.84,Yes
C00822,Female,0,No,No,28,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.76,766.78,No
C00823,Male,0,Yes,No,8,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,38.16,290.39,Yes
C00824,Female,1,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,52.09,2013.43,No
C00825,Female,0,No,No,43,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,30.34,1400.6,Yes
C00826,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card,43.59,1686.36,No
C00827,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,43.96,1112.57,Yes
C00828,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,58.56,1222.85,No
C00829,Female,0,No,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card,43.55,1672.65,Yes
C00830,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,59.61,4040.16,Yes
C00831,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,56.44,3848.66,Yes
C00832,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card,56.03,1032.11,Yes
C00833,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.03,2060.76,Yes
C00834,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,35.19,433.59,Yes
C00835,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,58.93,2913.61,Yes
C00836,Male,1,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,61.73,1166.57,No
C00837,Male,0,No,No,72,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.31,1710.78,Yes
C00838,Female,1,No,Yes,24,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,42.63,977.45,Yes
C00839,Female,1,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer,63.4,1467.86,No
C00840,Female,0,Yes,No,41,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer,43.05,1760.32,No
C00841,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.89,1356.87,No
C00842,Male,0,Yes,Yes,11,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,35.66,370.7,Yes
C00843,Female,0,No,Yes,64,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,40.09,2672.52,Yes
C00844,Female,0,No,Yes,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,35.49,335.93,No
C00845,Male,0,No,No,21,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,37.7,834.6,Yes
C00846,Male,1,Yes,No,50,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,42.14,2092.16,No
C00847,Female,0,Yes,No,23,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,46.37,1053.86,Yes
C00848,Female,0,Yes,No,24,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,61.59,1422.86,Yes
C00849,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,62.02,3790.89,No
C00850,Male,0,No,No,29,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,40.26,1103.0,No
C00851,Male,0,No,No,9,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,33.21,281.51,Yes
C00852,Female,1,No,No,40,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,51.78,2112.9,Yes
C00853,Female,0,No,No,46,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,29.06,1247.63,No
C00854,Female,0,No,No,61,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,65.22,3702.38,Yes
C00855,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,57.92,2563.79,Yes
C00856,Female,0,Yes,Yes,47,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card,44.21,2054.47,No
C00857,Female,1,Yes,No,72,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer,34.01,2402.74,No
C00858,Female,0,No,Yes,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card,60.75,1992.67,Yes
C00859,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,57.25,1000.47,No
C00860,Female,1,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,58.59,2311.27,Yes
C00861,Female,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,56.17,1761.47,Yes
C00862,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,37.73,293.45,No
C00863,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,60.06,711.79,No
C00864,Male,1,No,No,28,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.1,596.65,No
C00865,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,60.27,1616.8,No
C00866,Male,0,No,Yes,16,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,297.53,Yes
C00867,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,36.49,823.4,No
C00868,Female,0,Yes,Yes,26,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,23.28,638.19,No
C00869,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,57.34,2597.62,No
C00870,Female,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,55.74,2356.85,Yes
C00871,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,61.45,1935.03,Yes
C00872,Female,0,Yes,Yes,45,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.18,944.66,No
C00873,Male,1,No,Yes,29,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,36.28,1020.4,Yes
C00874,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,54.14,534.53,No
C00875,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,59.32,1986.83,Yes
C00876,Male,0,No,No,14,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.78,380.16,Yes
C00877,Male,0,Yes,No,34,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer,36.69,1169.77,No
C00878,Female,0,No,Yes,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.49,1312.39,Yes
C00879,Female,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer,70.99,1288.66,Yes
C00880,Male,1,No,Yes,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card,63.46,461.98,Yes
C00881,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,53.65,1679.31,No
C00882,Male,0,No,No,25,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.37,915.31,Yes
C00883,Male,0,No,Yes,19,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.61,706.53,Yes
C00884,Female,0,Yes,Yes,16,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,24.1,397.51,Yes
C00885,Female,0,No,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,42.94,851.63,Yes
C00886,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,64.35,4433.71,No
C00887,Male,1,Yes,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,31.99,129.58,Yes
C00888,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,47.96,747.75,No
C00889,Male,0,No,Yes,20,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,30.74,654.7,No
C00890,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.37,1303.8,No
C00891,Male,0,Yes,No,25,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.77,719.24,No
C00892,Male,0,Yes,No,70,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,38.73,2719.8,No
C00893,Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,34.89,504.25,Yes
C00894,Male,0,No,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,64.81,3322.86,Yes
C00895,Female,0,Yes,No,16,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.42,406.54,No
C00896,Male,0,No,No,27,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card,57.69,1467.08,Yes
C00897,Female,1,Yes,Yes,72,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,36.81,2504.24,No
C00898,Female,1,Yes,No,58,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,35.58,1962.83,No
C00899,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,62.21,1230.89,No
C00900,Female,0,Yes,No,32,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,32.2,1092.72,No
C00901,Female,0,Yes,No,38,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,22.76,798.81,No
C00902,Female,0,No,No,26,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.87,679.3,Yes
C00903,Female,0,Yes,Yes,25,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.23,866.02,No
C00904,Male,0,No,Yes,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,62.41,2700.95,Yes
C00905,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,68.43,857.36,No
C00906,Male,0,No,No,9,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,42.9,369.11,Yes
C00907,Male,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,71.49,832.47,Yes
C00908,Male,0,Yes,No,41,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,26.39,1068.77,Yes
C00909,Female,0,Yes,Yes,18,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.88,598.0,Yes
C00910,Female,0,Yes,No,34,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card,37.39,1304.78,Yes
C00911,Female,0,No,Yes,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer,52.08,1581.96,No
C00912,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card,59.78,3434.01,Yes
C00913,Male,0,No,No,60,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,36.83,2096.44,Yes
C00914,Female,0,No,No,72,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,45.78,3192.77,No
C00915,Female,1,Yes,No,14,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,35.23,455.85,Yes
C00916,Female,0,No,No,72,Yes,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.29,1520.29,Yes
C00917,Female,0,No,No,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card,61.72,1776.55,No
C00918,Male,0,No,Yes,20,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.64,613.82,No
C00919,Female,0,Yes,No,7,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,40.11,275.42,Yes
C00920,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,66.84,4518.44,No
C00921,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,54.09,690.45,Yes
C00922,Female,0,Yes,Yes,10,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,46.79,487.19,No
C00923,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,60.29,660.96,Yes
C00924,Female,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,60.76,62.64,Yes
C00925,Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.69,334.84,Yes
C00926,Male,1,No,No,35,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card,42.5,1393.63,Yes
C00927,Female,1,Yes,No,31,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,37.55,1165.82,No
C00928,Male,1,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,65.0,1188.95,Yes
C00929,Male,1,Yes,No,16,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,39.33,643.56,Yes
C00930,Male,0,Yes,Yes,22,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card,38.39,855.31,No
C00931,Female,1,Yes,No,69,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer,62.25,3967.91,No
C00932,Female,0,No,Yes,27,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,58.28,1454.15,No
